// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

1390,VIOLY,Violy,Violy,75,182507,0,630053,350029,10,738,982,37,36,1,93,54,58,101,83,10,12,1,7,40,0x2085,170,1356,1056,540,0,0,0,0,0,0,0,1060,6305,12127,50,740,1200,1919,50,526,1400,12020,1000,1902,500,0,0,0,0,4209,1
1391,GALAPAGO,Galapago,Galapago,61,91405,0,320004,190066,1,457,608,33,33,1,56,56,45,66,57,10,12,0,2,22,0x108B,165,1430,1080,1080,0,0,0,0,0,0,0,7053,5335,610,100,508,3500,606,100,605,100,5111,1,582,1000,0,0,0,0,4152,1
1392,ROTAR_ZAIRO,Rotar Zairo,Rotar Zairo,25,12009,0,35001,21005,10,109,137,4,34,1,62,45,26,55,5,10,12,2,0,44,0x2085,155,2416,2016,432,0,0,0,0,0,0,0,7126,500,2312,1,7053,1000,999,450,984,1,912,2500,910,5500,0,0,0,0,4192,1
1393,G_MUMMY,Mummy,Mummy,37,51706,0,0,0,1,305,360,0,10,28,19,32,0,63,20,10,12,1,1,49,0x3885,300,1772,72,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,G_ZOMBIE,Zombie,Zombie,15,5304,0,0,0,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,CRYSTAL_1,Wind Crystal,Wind Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,190,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,665,4900,5097,7000,532,6500,558,5000,607,200,0,0,0,0
1396,CRYSTAL_2,Earth Crystal,Earth Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,190,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,667,4900,5097,7000,531,6500,558,5000,608,250,0,0,0,0
1397,CRYSTAL_3,Fire Crystal,Fire Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,190,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,664,4900,5097,7000,534,6500,558,5000,604,300,0,0,0,0
1398,CRYSTAL_4,Water Crystal,Water Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,999,1,0,0,0,0,20,0x6370001,190,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,666,4900,5097,7000,533,6500,558,5000,603,100,0,0,0,0
1399,EVENT_BAPHO,Baphomet,Baphomet,68,12640000,0,26100750,8300685,3,3847,4267,35,45,1,152,96,85,120,95,10,12,2,6,67,0x6283695,130,768,768,576,130875,607,5500,526,5000,732,5000,1417,550,1306,680,1145,480,2110,640,2327,1500,2111,500,2621,1720,2256,1550,0,0,0,0
1400,KARAKASA,Karakasa,Karakasa,30,30092,0,48009,32002,1,141,183,1,5,1,45,12,20,49,60,10,12,1,0,60,0x81,155,1638,2016,576,0,0,0,0,0,0,0,7151,5000,7150,4268,1019,3200,7111,2200,912,4074,746,30,13012,5,0,0,0,0,4286,1
1401,SHINOBI,Shinobi,Shinobi,69,127000,0,490070,300010,2,460,1410,34,21,85,85,25,25,100,100,10,12,1,7,67,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,7156,5335,2337,2,7053,2200,2654,100,2336,1,7157,2000,13013,5,0,0,0,0,4230,1
1402,POISON_TOAD,Poison Toad,Poison Toad,46,66290,0,190029,140057,3,288,408,5,10,20,34,19,14,66,55,10,12,1,2,45,0x81,160,1148,1728,864,0,0,0,0,0,0,0,7155,5500,7154,2400,2610,4,511,540,724,2,526,2,1246,10,0,0,0,0,4175,1
1403,ANTIQUE_FIRELOCK,Antique Firelock,Firelock Soldier,47,38502,0,120093,100003,10,289,336,10,10,15,35,29,15,120,42,10,12,1,1,49,0x2085,170,1084,2304,576,0,0,0,0,0,0,0,998,5500,2285,1,7126,1400,508,40,549,350,525,250,13152,5,0,0,0,0,4160,1
1404,MIYABI_NINGYO,Miyabi Ningyo,Miyabi Doll,33,63000,0,79005,40053,1,250,305,1,20,1,52,15,10,62,15,10,12,1,6,27,0x2000091,250,1938,2112,768,0,0,0,0,0,0,0,7152,5335,7153,2500,509,1550,1000,1250,12127,10,13014,5,1904,2,0,0,0,0,4208,1
1405,TENGU,Tengu,Tengu,65,169400,0,420007,280043,2,660,980,12,82,90,42,69,45,78,80,10,12,2,6,42,0x2003885,200,1439,1920,672,0,0,0,0,0,0,0,7159,3500,7158,5500,13301,5,522,150,13302,5,12128,20,687,100,0,0,0,0,4282,1
1406,KAPHA,Kapha,Kapha,41,78920,0,227008,150052,3,399,719,20,38,1,51,49,22,73,45,10,12,1,5,21,0x3885,165,2012,1728,672,0,0,0,0,0,0,0,7149,6500,7053,3500,13304,20,521,2300,708,2,1915,10,13008,5,0,0,0,0,4287,1
//1407,DOKEBI_,Dokebi,Dokebi,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,BLOOD_BUTTERFLY,Bloody Butterfly,Bloody Butterfly,55,80802,0,210019,150062,3,121,342,5,23,1,59,14,55,68,15,10,12,1,4,44,0x200308D,145,472,576,288,0,0,0,0,0,0,0,7163,4608,7168,2500,602,1200,924,5500,1802,3,1962,1,0,0,0,0,0,0,4327,1
1409,RICE_CAKE_BOY,Rice Cake Boy,Dumpling Child,27,20908,0,23001,14009,1,112,134,5,12,1,22,29,5,41,10,10,12,0,7,20,0x91,160,647,768,420,0,0,0,0,0,0,0,7150,3200,7151,2500,2262,1,7192,5000,553,1000,7187,3000,0,0,0,0,0,0,4154,1
1410,LIVE_PEACH_TREE,Live Peach Tree,Enchanted Peach Tree,53,89005,0,250091,170099,7,301,351,10,38,72,45,35,39,80,5,10,12,1,3,42,0x2085,410,400,672,480,0,0,0,0,0,0,0,7164,4365,0,0,526,1000,604,400,532,100,603,5,0,0,0,0,0,0,4217,1
//1411,PEACH_TREE_BULLET,Peach Tree Bullet,Peach Tree Bullet... (mode  129),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,EVIL_CLOUD_HERMIT,Evil Cloud Hermit,Taoist Hermit,56,100392,0,330004,200198,10,311,333,25,59,1,20,18,50,136,11,10,12,2,0,40,0x2085,190,480,840,432,0,0,0,0,0,0,0,7162,4656,548,5600,550,4500,553,6800,1908,2,757,150,693,100,0,0,0,0,4262,1
1413,WILD_GINSENG,Wild Ginseng,Hermit Plant,46,69000,0,100038,69002,1,220,280,10,20,13,42,36,55,66,30,10,12,0,3,43,0x91,140,512,756,360,0,0,0,0,0,0,0,520,3500,521,3500,1033,3800,1032,4800,516,4800,1951,1,578,1000,0,0,0,0,4232,1
//1414,GINSENG_BULLET,Ginseng Bullet,Ginseng Bullet... (mode 129),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,BABY_LEOPARD,Baby Leopard,Baby Leopard,32,25900,0,35002,20001,2,155,207,0,5,20,44,20,4,49,10,10,12,0,2,28,0x3885,150,318,528,420,0,0,0,0,0,0,0,7171,5200,7172,3200,756,150,517,2000,1214,100,537,500,0,0,0,0,0,0,4233,1
1416,WICKED_NYMPH,Wicked Nymph,Evil Nymph,63,160290,0,390045,250099,2,399,1090,12,75,1,64,12,69,100,80,10,12,1,6,67,0x2003695,200,637,1008,360,0,0,0,0,0,0,0,7165,3977,7166,1380,984,10,1904,4,1906,1,12002,100,1918,10,0,0,0,0,4258,1
1417,ZIPPER_BEAR,Zipper Bear,Zipper Bear,35,29010,0,37000,20025,1,248,289,10,5,30,25,55,15,28,25,10,12,1,2,27,0x91,155,780,1008,420,0,0,0,0,0,0,0,7161,4462,7167,3500,526,400,518,900,512,90,0,0,0,0,0,0,0,0,4281,1
1418,DARK_SNAKE_LORD,Evil Snake Lord,Evil Snake Lord,73,2549903,0,3400288,1700950,3,3933,4210,25,55,70,83,30,80,164,88,10,12,2,2,68,0x6283695,200,588,816,420,17144,607,5500,617,5000,985,5500,7169,5820,10020,5100,1471,80,5012,80,1474,500,7226,900,661,2000,0,0,0,0,4330,1
1419,G_FARMILIAR,Familiar,Familiar,8,1550,0,0,0,1,20,28,0,0,1,12,8,5,28,0,10,12,0,2,27,0x3885,150,1276,576,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,G_ARCHER_SKELETON,Archer Skeleton,Archer Skeleton,31,30400,0,0,0,9,128,153,0,0,1,8,14,5,90,5,10,12,1,1,29,0x3885,300,2864,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,G_ISIS,Isis,Isis,43,48208,0,0,0,1,423,507,10,35,38,65,43,30,72,15,10,12,2,6,27,0x2003885,200,1384,768,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,G_HUNTER_FLY,Hunter Fly,Hunter Fly,42,52402,0,0,0,1,246,333,25,15,33,105,32,15,72,30,10,12,0,4,44,0x2003885,150,676,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,G_GHOUL,Ghoul,Ghoul,39,51108,0,0,0,1,420,500,5,20,1,20,29,0,33,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,G_SIDE_WINDER,Side Winder,Side Winder,43,49209,0,0,0,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,G_OBEAUNE,Obeaune,Obeaune,31,39502,0,0,0,1,141,165,0,40,1,31,31,55,74,85,10,12,1,5,41,0x3885,200,1872,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,G_MARC,Marc,Marc,36,69000,0,0,0,1,220,280,5,10,1,36,36,20,56,30,10,12,1,5,41,0x3885,150,1272,72,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,G_NIGHTMARE,Nightmare,Nightmare,49,44307,0,0,0,1,447,529,0,40,1,74,25,15,64,10,10,12,2,6,68,0x2003885,150,1816,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,G_POISON_SPORE,Poison Spore,Poison Spore,19,6650,0,0,0,1,89,101,0,0,1,19,25,0,24,0,10,12,1,3,25,0x3885,200,1672,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,G_ARGIOPE,Argiope,Argiope,41,43820,0,0,0,1,395,480,30,0,1,41,31,10,56,30,10,12,2,4,25,0x2003885,300,1792,792,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,G_ARGOS,Argos,Argos,25,11170,0,0,0,1,158,191,15,0,1,25,25,5,32,15,10,12,2,4,25,0x2003885,300,1468,468,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,G_BAPHOMET_,Baphomet Jr.,Baphomet Jr.,50,85708,0,0,0,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x2003885,100,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,G_DESERT_WOLF,Desert Wolf,Desert Wolf,27,17160,0,0,0,1,169,208,0,10,56,27,45,15,56,10,10,12,1,2,23,0x3885,200,1120,420,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,G_DEVIRUCHI,Deviruchi,Deviruchi,46,73600,0,0,0,1,475,560,10,25,1,69,40,55,87,30,10,12,0,6,27,0x2003885,150,980,600,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,G_DRAINLIAR,Drainliar,Drainliar,24,11620,0,0,0,1,74,84,0,0,1,36,24,0,78,0,10,12,0,2,47,0x3885,250,1276,576,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,G_EVIL_DRUID,Evil Druid,Evil Druid,58,165006,0,0,0,1,420,670,5,60,1,29,58,80,68,30,10,12,2,1,89,0x3885,300,2276,576,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,G_JAKK,Jakk,Jakk,38,30581,0,0,0,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x3885,200,1180,480,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,G_JOKER,Joker,Joker,57,124050,0,0,0,1,621,738,10,35,1,143,47,75,98,175,10,12,2,7,84,0x3885,100,1364,864,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,G_KHALITZBURG,Khalitzburg,Khalitzburg,63,192076,0,0,0,1,875,1025,45,10,58,65,48,5,73,40,10,12,2,1,29,0x3885,350,528,1000,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,G_HIGH_ORC,High Orc,High Orc,52,60890,0,0,0,1,428,533,15,5,55,46,55,35,82,40,10,12,2,7,43,0x3885,150,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,G_STEM_WORM,Stem Worm,Stem Worm,40,61036,0,0,0,2,290,375,5,10,1,30,26,15,79,35,10,12,1,3,24,0x3885,200,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,G_PENOMENA,Penomena,Penomena,57,72056,0,0,0,7,415,565,5,50,1,5,35,15,136,30,10,12,1,5,25,0x3885,400,832,500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,G_SASQUATCH,Sasquatch,Sasquatch,30,31063,0,0,0,1,250,280,5,0,75,25,60,10,34,20,10,12,2,2,60,0x3885,300,1260,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,G_CRUISER,Cruiser,Cruiser,35,28020,0,0,0,7,175,215,5,5,1,40,10,10,90,25,10,12,1,0,60,0x3885,400,1296,1296,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,G_CHEPET,Chepet,Chepet,42,49500,0,0,0,1,380,440,0,25,1,72,35,71,65,85,10,12,1,7,23,0x3885,400,672,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,G_RAGGLER,Raggler,Raggler,21,10020,0,0,0,1,102,113,0,5,18,10,32,20,39,35,10,12,0,2,24,0x3885,200,1000,900,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,G_INJUSTICE,Injustice,Injustice,51,76000,0,0,0,1,480,600,0,0,84,42,39,0,71,35,10,12,1,1,47,0x3885,400,770,720,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,G_GRYPHON,Gryphon,Gryphon,72,278000,0,0,0,1,880,1260,35,35,68,95,78,65,115,75,10,12,2,2,84,0x6203885,100,704,504,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,G_DARK_FRAME,Dark Frame,Dark Frame,59,75000,0,0,0,1,960,1210,10,45,1,72,42,45,85,25,10,12,1,6,67,0x2003885,200,920,720,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,G_MUTANT_DRAGON,Mutant Dragon,Mutant Dragonoid,65,626000,0,0,0,4,2400,3400,15,20,75,47,30,68,45,35,10,12,2,9,43,0x6203885,250,1280,1080,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,G_WIND_GHOST,Wind Ghost,Wind Ghost,51,48200,0,0,0,2,489,639,0,45,1,89,15,90,85,25,10,12,1,6,64,0x2003885,150,1056,1056,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,G_MERMAN,Merman,Merman,53,123000,0,0,0,2,482,603,10,35,72,45,46,15,85,55,10,12,1,7,41,0x3885,220,916,816,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,G_ORC_LADY,Orc Lady,Orc Lady,31,20000,0,0,0,1,135,170,10,10,35,42,25,15,69,55,10,12,1,7,42,0x3885,200,1050,900,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,G_RAYDRIC_ARCHER,Raydric Archer,Raydric Archer,52,52500,0,0,0,9,415,500,35,5,15,25,22,5,145,35,10,12,1,6,47,0x2003885,200,1152,1152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,G_TRI_JOINT,Tri Joint,Tri Joint,32,23000,0,0,0,1,178,206,20,5,1,48,24,10,67,20,10,12,0,4,22,0x2003885,200,860,660,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,G_KOBOLD_ARCHER,Kobold Archer,Kobold Archer,33,25600,0,0,0,9,155,185,10,5,10,20,15,30,100,25,10,12,0,7,23,0x3885,200,1008,1008,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,G_CHIMERA,Chimera,Chimera,70,326000,0,0,0,1,1200,1320,30,10,1,72,110,88,75,85,10,12,2,2,63,0x6203885,200,772,672,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,G_MANTIS,Mantis,Mantis,26,24702,0,0,0,1,118,149,10,0,1,26,24,5,45,15,10,12,1,4,22,0x2003885,200,1528,660,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,G_MARDUK,Marduk,Marduk,40,42104,0,0,0,1,315,382,0,60,1,40,20,79,78,20,10,12,2,7,23,0x3885,300,1540,840,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,G_MARIONETTE,Marionette,Marionette,41,32202,0,0,0,1,355,422,0,25,1,62,36,44,69,45,10,12,0,6,68,0x2003885,300,1480,480,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,G_MATYR,Matyr,Matyr,31,25805,0,0,0,1,134,160,0,0,1,47,38,5,64,5,10,12,1,2,27,0x3885,150,432,432,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,G_MINOROUS,Minorous,Minorous,52,74301,0,0,0,1,590,770,15,5,65,42,61,66,52,25,10,12,2,2,43,0x3885,200,1360,960,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,G_ORC_SKELETON,Orc Skeleton,Orc Skeleton,28,22708,0,0,0,1,190,236,10,10,1,14,18,0,30,15,10,12,1,1,29,0x3885,200,2420,720,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,G_ORC_ZOMBIE,Orc Zombie,Orc Zombie,24,15608,0,0,0,1,151,184,5,10,1,12,24,0,24,5,10,12,1,1,29,0x3885,400,2852,1152,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,G_PASANA,Pasana,Pasana,61,82089,0,0,0,1,513,682,29,35,1,73,50,61,69,43,10,12,1,7,43,0x3885,165,976,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,G_PETIT,Petite,Petite,44,68801,0,0,0,1,360,427,30,30,1,44,62,55,79,60,10,12,1,9,22,0x3885,200,1624,620,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,G_PETIT_,Petite,Petite,45,57407,0,0,0,1,300,355,20,45,1,113,45,55,73,80,10,12,1,9,24,0x3885,150,1420,1080,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,G_RAYDRIC,Raydric,Raydric,52,86103,0,0,0,1,830,930,40,15,58,47,42,5,69,26,10,12,2,7,47,0x3885,150,824,780,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,G_REQUIEM,Requim,Requim,35,30809,0,0,0,1,220,272,0,15,1,53,35,5,57,2,10,12,1,7,27,0x3885,400,1516,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,G_SKEL_WORKER,Skeleton Worker,Skeleton Worker,30,28702,0,0,0,1,242,288,0,15,1,15,30,5,42,10,10,12,1,1,29,0x3885,400,2420,720,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,G_ZEROM,Zerom,Zerom,23,11009,0,0,0,1,127,155,0,10,1,23,23,5,42,0,10,12,1,7,23,0x3885,200,1780,1080,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,G_NINE_TAIL,Nine Tail,Nine Tail,51,94606,0,0,0,1,610,734,10,25,1,80,46,1,89,85,10,12,1,2,63,0x3885,150,840,540,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,G_BON_GUN,Bongun,Bongun,32,35020,0,0,0,1,220,260,0,0,45,15,36,10,48,15,10,12,1,1,29,0x3885,200,1720,500,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,G_ORC_ARCHER,Orc Archer,Orc Archer,49,74400,0,0,0,9,310,390,10,5,1,44,25,20,125,20,10,12,1,7,22,0x3885,300,1960,620,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,G_MIMIC,Mimic,Mimic,51,61200,0,0,0,1,150,900,10,40,44,121,1,60,75,110,10,12,1,0,60,0x3885,100,972,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,G_WRAITH,Wraith,Wraith,53,109909,0,0,0,1,580,760,5,30,1,95,30,65,95,35,10,12,2,1,89,0x3885,300,1816,576,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,G_ALARM,Alarm,Alarm,58,106470,0,0,0,1,480,600,15,15,1,62,72,10,85,45,10,12,1,0,60,0x3885,300,1020,500,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,G_ARCLOUSE,Arclouse,Arclouze,59,60705,0,0,0,1,570,640,10,15,1,75,5,5,75,50,10,12,1,4,42,0x2003885,100,960,500,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,G_RIDEWORD,Rideword,Rideword,59,116308,0,0,0,1,584,804,5,35,48,75,10,20,120,45,10,12,0,0,60,0x3885,150,864,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,G_SKEL_PRISONER,Skeleton Prisoner,Skeleton Prisoner,52,86901,0,0,0,1,660,890,10,20,55,20,36,0,76,25,10,12,1,1,69,0x3885,350,1848,500,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,G_ZOMBIE_PRISONER,Zombie Prisoner,Zombie Prisoner,53,112080,0,0,0,1,780,930,10,20,1,24,39,0,72,25,10,12,1,1,69,0x3885,350,1768,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,G_PUNK,Punk,Punk,43,36200,0,0,0,1,292,365,0,45,1,105,5,45,65,20,10,12,0,3,24,0x3885,300,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,G_ZHERLTHSH,Zherlthsh,Zealotus,63,183000,0,0,0,1,700,850,10,15,70,85,40,30,125,60,10,12,1,7,60,0x3885,200,800,792,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,G_RYBIO,Rybio,Rybio,71,95720,0,0,0,1,686,912,45,37,1,97,75,74,77,90,10,12,2,6,40,0x2003885,200,1790,1440,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,G_PHENDARK,Phendark,Phendark,73,227029,0,0,0,2,794,1056,52,36,1,62,120,65,76,66,10,12,2,7,40,0x3885,175,1744,1344,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,G_MYSTELTAINN,Mysteltainn,Mysteltainn,76,333050,0,0,0,2,1160,1440,30,30,77,139,80,35,159,65,10,12,2,0,87,0x6203885,250,1152,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,G_TIRFING,Tirfing,Ogretooth,71,299000,0,0,0,1,950,1146,30,35,58,87,55,35,132,65,10,12,1,0,67,0x6203885,100,816,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
